a	[('0', '1338'), ('1', '273'), ('2', '191'), ('3', '681'), ('4', '569')]
robinson	[('0', '3'), ('4', '1')]
rocked	[('3', '1')]
rocket	[('4', '1')]
rocks	[('4', '1')]
rods	[('3', '1')]
roll	[('0', '2'), ('3', '2')]
rolling	[('0', '1'), ('4', '1')]
rolls	[('3', '4')]
roman	[('3', '1'), ('4', '1')]
romance	[('0', '3')]
romances	[('0', '4')]
romans	[('2', '1'), ('4', '1')]
romantic	[('3', '2')]
roof	[('0', '2'), ('3', '1')]
room	[('0', '6'), ('1', '1'), ('3', '21'), ('4', '4')]
rooms	[('3', '3'), ('4', '2')]
root	[('0', '1'), ('3', '5')]
roots	[('3', '1')]
rope	[('0', '6')]
rose	[('0', '6'), ('2', '1'), ('3', '5'), ('4', '3')]
roses	[('0', '1')]
rosewood	[('4', '3')]
rossetti	[('0', '1'), ('3', '1'), ('4', '1')]
rosy	[('4', '1')]
rough	[('4', '1')]
round	[('0', '2'), ('3', '41'), ('4', '3')]
roundabout	[('3', '3')]
roundly	[('3', '1')]
rouse	[('0', '3'), ('4', '1')]
roused	[('2', '4'), ('3', '1'), ('4', '6')]
row	[('0', '4'), ('3', '1'), ('4', '1')]
rowena	[('3', '2')]
rowing	[('0', '2')]
rowland	[('1', '1')]
rows	[('0', '3'), ('3', '3')]
royal	[('3', '1'), ('4', '1')]
royalties	[('0', '2'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '2')]
royalty	[('0', '3'), ('1', '3'), ('2', '3'), ('3', '3'), ('4', '3')]
rt	[('4', '1')]
rubbed	[('1', '3')]
rubber	[('4', '1')]
rubbing	[('0', '1'), ('3', '1')]
rubbish	[('0', '3'), ('3', '1')]
rubs	[('3', '1')]
rudder	[('2', '3'), ('4', '3')]
ruddy	[('3', '1')]
rude	[('4', '2')]
ruff	[('2', '1'), ('4', '1')]
ruffian	[('4', '1')]
ruffians	[('0', '1'), ('3', '1')]
rugged	[('3', '1')]
rule	[('0', '26'), ('1', '5'), ('2', '1'), ('3', '9'), ('4', '3')]
rules	[('0', '35'), ('1', '4'), ('2', '2'), ('3', '3'), ('4', '6')]
ruling	[('0', '1')]
run	[('0', '17'), ('1', '3'), ('3', '5'), ('4', '1')]
running	[('0', '2'), ('1', '1'), ('3', '2'), ('4', '1')]
runs	[('3', '2'), ('4', '1')]
rush	[('1', '5'), ('3', '2'), ('4', '2')]
rushed	[('2', '1'), ('3', '3'), ('4', '2')]
rushes	[('0', '2')]
rushing	[('0', '1')]
ruskin	[('4', '2')]
russ	[('4', '1')]
russia	[('3', '2')]
rustling	[('3', '1')]
ryghte	[('4', '2')]
s	[('0', '131'), ('1', '35'), ('2', '38'), ('3', '239'), ('4', '146')]
sabey	[('3', '1')]
sack	[('3', '6'), ('4', '1')]
sacks	[('3', '9')]
sad	[('0', '1'), ('2', '1'), ('3', '3'), ('4', '5')]
saddel	[('4', '2')]
sadder	[('1', '1'), ('4', '2')]
saddest	[('4', '2')]
sadler	[('4', '1')]
sadly	[('4', '6')]
sadness	[('4', '1')]
sae	[('4', '10')]
safe	[('1', '1'), ('4', '1')]
safely	[('0', '1'), ('1', '1')]
sagaciously	[('2', '1'), ('4', '1')]
sages	[('4', '1')]
said	[('0', '29'), ('1', '13'), ('2', '27'), ('3', '134'), ('4', '100')]
sailed	[('2', '5'), ('4', '5')]
sailing	[('2', '2'), ('4', '2')]
sailors	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '4'), ('4', '1')]
sairey	[('3', '2')]
sake	[('1', '1'), ('4', '2')]
salads	[('4', '1')]
sale	[('0', '4'), ('2', '1'), ('4', '1')]
sall	[('4', '2')]
sallied	[('3', '1')]
sally	[('2', '1'), ('4', '2')]
saloon	[('3', '1')]
salt	[('0', '21'), ('1', '5'), ('2', '2'), ('3', '1'), ('4', '7')]
same	[('0', '56'), ('1', '11'), ('2', '4'), ('3', '57'), ('4', '8')]
sand	[('4', '2')]
sanded	[('4', '1')]
sandwich	[('3', '10')]
sandwiches	[('0', '1'), ('3', '12')]
sandy	[('4', '1')]
sane	[('0', '3'), ('1', '1'), ('3', '1')]
sank	[('2', '1'), ('3', '1'), ('4', '1')]
sarcastic	[('3', '1')]
sash	[('4', '1')]
sat	[('2', '2'), ('3', '1'), ('4', '12')]
sate	[('4', '1')]
satin	[('3', '1'), ('4', '1')]
satisfactorily	[('3', '1')]
satisfactory	[('0', '7'), ('1', '1'), ('3', '1')]
satisfied	[('0', '2'), ('3', '4')]
satisfies	[('0', '1')]
satisfy	[('0', '4'), ('1', '1'), ('4', '1')]
satisfying	[('0', '1')]
saturday	[('1', '1')]
sauce	[('4', '1')]
saucepans	[('0', '3')]
sausage	[('3', '5')]
savage	[('0', '5'), ('1', '2'), ('4', '1')]
savagely	[('2', '1'), ('4', '1')]
save	[('0', '9'), ('1', '2'), ('4', '1')]
saved	[('0', '3'), ('2', '1'), ('4', '1')]
saving	[('4', '1')]
saw	[('0', '5'), ('1', '3'), ('2', '2'), ('3', '2'), ('4', '10')]
sawdust	[('2', '1'), ('4', '1')]
say	[('0', '40'), ('1', '18'), ('2', '12'), ('3', '46'), ('4', '39')]
sayde	[('4', '1')]
saying	[('0', '2'), ('1', '5'), ('3', '5')]
says	[('0', '4'), ('1', '1'), ('3', '49'), ('4', '3')]
scalding	[('3', '1')]
scale	[('3', '3')]
scant	[('4', '3')]
scanty	[('3', '1')]
scarce	[('3', '1')]
scarcely	[('1', '1'), ('2', '3'), ('3', '3'), ('4', '6')]
scared	[('2', '1'), ('4', '4')]
scarf	[('3', '1')]
scarmoges	[('4', '2')]
scarves	[('3', '7')]
scattered	[('0', '1'), ('1', '2'), ('2', '1'), ('3', '1'), ('4', '2')]
scene	[('3', '1')]
scenes	[('2', '2'), ('4', '2')]
scented	[('0', '4')]
scentless	[('0', '2')]
sceptic	[('4', '1')]
scholars	[('0', '3'), ('1', '1')]
school	[('0', '12'), ('3', '1'), ('4', '5')]
schoolma	[('3', '2')]
schools	[('0', '2'), ('3', '1')]
science	[('0', '1'), ('3', '1')]
scientific	[('0', '1'), ('3', '1')]
scoffer	[('4', '1')]
scope	[('3', '1')]
scorched	[('3', '1'), ('4', '4')]
score	[('0', '3'), ('3', '2'), ('4', '2')]
scores	[('4', '1')]
scorn	[('3', '1'), ('4', '2')]
scornful	[('1', '1')]
scorpions	[('0', '4')]
scotch	[('0', '11')]
scotchman	[('1', '1')]
scotchmen	[('1', '8')]
scoundrel	[('0', '1')]
scoure	[('4', '1')]
scowl	[('0', '5')]
scrambled	[('3', '1')]
scratch	[('2', '1'), ('3', '2'), ('4', '2')]
scratching	[('3', '1'), ('4', '1')]
scream	[('2', '2'), ('4', '2')]
screamed	[('4', '1')]
screaming	[('3', '1')]
scroll	[('4', '1')]
scrubby	[('4', '1')]
scrumptious	[('4', '1')]
scruple	[('0', '2')]
scrupulous	[('2', '1'), ('4', '1')]
scrutator	[('3', '2')]
sea	[('0', '11'), ('1', '1'), ('2', '1'), ('3', '24'), ('4', '21')]
search	[('0', '3'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '2')]
searched	[('0', '2')]
season	[('2', '1'), ('4', '1')]
seat	[('4', '1')]
seated	[('3', '2'), ('4', '1')]
second	[('0', '28'), ('1', '12'), ('2', '4'), ('3', '25'), ('4', '14')]
secondly	[('0', '2'), ('1', '4'), ('3', '1')]
seconds	[('3', '4')]
secret	[('0', '6'), ('4', '1')]
section	[('0', '15'), ('1', '11'), ('2', '7'), ('3', '7'), ('4', '7')]
sections	[('0', '8'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '1')]
secure	[('0', '2'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '1')]
secured	[('3', '1')]
see	[('0', '62'), ('1', '39'), ('2', '6'), ('3', '24'), ('4', '24')]
seed	[('3', '1')]
seeing	[('2', '1'), ('4', '3')]
seek	[('2', '5'), ('3', '1'), ('4', '7')]
seeking	[('2', '1'), ('4', '1')]
seem	[('0', '6'), ('1', '1'), ('3', '9'), ('4', '4')]
seemed	[('0', '1'), ('2', '3'), ('3', '12'), ('4', '12')]
seeming	[('0', '1'), ('3', '1')]
seems	[('0', '10'), ('1', '1'), ('2', '2'), ('3', '3'), ('4', '4')]
seen	[('0', '13'), ('1', '3'), ('2', '2'), ('3', '4'), ('4', '4')]
seene	[('4', '1')]
sees	[('3', '2')]
seething	[('4', '1')]
segiel	[('3', '1')]
seldom	[('1', '1'), ('2', '1'), ('4', '1')]
select	[('0', '1')]
selected	[('0', '4')]
selection	[('1', '1')]
self	[('0', '21'), ('3', '3'), ('4', '1')]
selfish	[('0', '5'), ('1', '6')]
selfishness	[('1', '1')]
sell	[('3', '1'), ('4', '1')]
selling	[('3', '2'), ('4', '2')]
semi	[('4', '1')]
send	[('0', '1'), ('1', '2'), ('2', '1'), ('3', '6'), ('4', '4')]
sending	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '4')]
sends	[('3', '1')]
senior	[('0', '2')]
senna	[('0', '4'), ('1', '4')]
sensation	[('4', '3')]
sensational	[('0', '1'), ('3', '1'), ('4', '1')]
sense	[('0', '7'), ('1', '11'), ('2', '1'), ('3', '2'), ('4', '6')]
senseless	[('2', '1'), ('4', '1')]
senses	[('0', '1')]
sensitive	[('2', '1'), ('4', '1')]
sent	[('0', '1'), ('1', '6'), ('2', '1'), ('3', '8'), ('4', '12')]
sentence	[('0', '5'), ('1', '7'), ('2', '5'), ('3', '6'), ('4', '6')]
sentenced	[('0', '15')]
sentiment	[('2', '2'), ('4', '2')]
separate	[('0', '6'), ('2', '2'), ('3', '3'), ('4', '2')]
separately	[('0', '13'), ('1', '2'), ('3', '5'), ('4', '1')]
september	[('3', '1')]
serene	[('3', '1'), ('4', '1')]
serenely	[('3', '1')]
serial	[('3', '1')]
series	[('0', '5'), ('1', '2'), ('3', '6')]
serieses	[('0', '1')]
serious	[('0', '2'), ('3', '2')]
sermons	[('0', '1')]
serpent	[('0', '2'), ('3', '3')]
servant	[('0', '3')]
servants	[('0', '4')]
serve	[('0', '6'), ('2', '2'), ('4', '3')]
served	[('0', '5'), ('1', '1'), ('2', '2'), ('4', '2')]
serves	[('0', '1'), ('1', '1'), ('4', '2')]
service	[('0', '2'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '1')]
serving	[('4', '2')]
set	[('0', '34'), ('1', '12'), ('2', '10'), ('3', '21'), ('4', '13')]
sets	[('0', '9'), ('1', '1'), ('3', '3')]
setters	[('0', '3')]
setting	[('0', '1'), ('4', '3')]
settle	[('0', '2'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '2')]
settled	[('0', '1'), ('1', '1'), ('3', '1'), ('4', '1')]
settles	[('0', '6')]
seven	[('0', '18'), ('1', '2'), ('2', '4'), ('3', '8'), ('4', '8')]
sevenpence	[('3', '1')]
seventeen	[('0', '1'), ('2', '1'), ('3', '2'), ('4', '1')]
seventh	[('0', '1'), ('2', '1'), ('4', '1')]
sevenths	[('3', '1')]
seventy	[('2', '1'), ('3', '4'), ('4', '2')]
several	[('0', '6'), ('1', '2'), ('2', '1'), ('3', '5'), ('4', '1')]
severe	[('3', '1'), ('4', '1')]
severely	[('0', '1'), ('3', '1')]
sha	[('1', '1'), ('2', '1'), ('4', '1')]
shade	[('0', '3'), ('3', '3'), ('4', '2')]
shades	[('3', '2')]
shading	[('0', '1')]
shadow	[('3', '1'), ('4', '4')]
shadows	[('3', '2')]
shadowy	[('0', '1'), ('2', '2'), ('4', '2')]
shaft	[('4', '2')]
shah	[('3', '1')]
shake	[('1', '1'), ('4', '2')]
shaken	[('4', '1')]
shakespeare	[('0', '4')]
shakspeare	[('4', '1')]
shall	[('0', '36'), ('1', '13'), ('2', '8'), ('3', '30'), ('4', '29')]
shallow	[('0', '7'), ('1', '1'), ('2', '1'), ('4', '1')]
shally	[('4', '1')]
shame	[('4', '1')]
shamed	[('4', '1')]
shaming	[('4', '1')]
shape	[('0', '1'), ('2', '1'), ('3', '1'), ('4', '4')]
shaped	[('1', '1')]
shapes	[('2', '1'), ('4', '1')]
share	[('0', '3'), ('1', '2'), ('2', '8'), ('3', '2'), ('4', '10')]
shared	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
shares	[('0', '3')]
sharing	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
shark	[('0', '1')]
sharks	[('0', '2')]
sharp	[('1', '1'), ('3', '1'), ('4', '1')]
sharpening	[('2', '1'), ('4', '1')]
sharper	[('0', '5')]
shave	[('4', '1')]
shawl	[('3', '1')]
she	[('0', '2'), ('1', '4'), ('3', '166'), ('4', '73')]
sheathe	[('3', '1')]
sheer	[('0', '1'), ('1', '1')]
sheet	[('0', '3'), ('4', '1')]
sheets	[('3', '1'), ('4', '1')]
shelf	[('4', '2')]
shells	[('0', '8'), ('1', '1')]
shetland	[('3', '1')]
shift	[('0', '1')]
shifted	[('1', '2')]
shilling	[('0', '3'), ('3', '1'), ('4', '1')]
shillings	[('0', '2'), ('3', '1'), ('4', '1')]
shilly	[('4', '1')]
shine	[('4', '1')]
shining	[('1', '1')]
ship	[('2', '8'), ('3', '6'), ('4', '8')]
shiver	[('4', '2')]
shivered	[('4', '1')]
shoals	[('4', '2')]
shock	[('3', '1')]
shoes	[('4', '1')]
shook	[('2', '1'), ('3', '3'), ('4', '2')]
shop	[('0', '10'), ('1', '1'), ('3', '4')]
shopping	[('1', '1')]
shops	[('0', '2'), ('1', '2'), ('3', '4')]
shore	[('4', '2')]
shores	[('3', '1'), ('4', '1')]
short	[('0', '3'), ('3', '11'), ('4', '1')]
shorter	[('0', '1'), ('1', '1'), ('3', '2')]
shortly	[('2', '1'), ('4', '2')]
shortness	[('3', '1')]
shot	[('3', '2'), ('4', '1')]
should	[('0', '72'), ('1', '16'), ('2', '8'), ('3', '23'), ('4', '26')]
shoulder	[('2', '2'), ('3', '2'), ('4', '4')]
shouldn	[('3', '1')]
shouted	[('3', '2'), ('4', '1')]
shouting	[('2', '2'), ('4', '2')]
show	[('0', '4'), ('3', '4'), ('4', '1')]
showed	[('1', '1'), ('3', '2')]
showered	[('3', '1')]
showers	[('4', '1')]
showing	[('1', '1'), ('3', '3')]
shown	[('0', '8'), ('1', '1'), ('3', '2')]
shows	[('0', '3'), ('3', '3')]
showy	[('0', '4'), ('4', '1')]
shpoonj	[('0', '4')]
shreds	[('4', '1')]
shriek	[('2', '2'), ('3', '1'), ('4', '2')]
shrieked	[('2', '1'), ('4', '3')]
shrieks	[('4', '1')]
shrill	[('2', '1'), ('4', '3')]
shrimpers	[('4', '1')]
shrivelled	[('3', '1')]
shrouded	[('3', '1')]
shudder	[('3', '1')]
shuddered	[('2', '1'), ('3', '1'), ('4', '1')]
shuddering	[('2', '1'), ('4', '2')]
shufflings	[('4', '1')]
shun	[('0', '2'), ('4', '1')]
shunned	[('0', '2')]
shunning	[('0', '1')]
shuns	[('0', '2'), ('1', '1'), ('4', '1')]
shut	[('0', '2'), ('1', '1')]
shuttlecock	[('3', '1')]
shy	[('2', '2'), ('3', '1'), ('4', '4')]
sic	[('4', '4')]
sickened	[('4', '1')]
sicker	[('0', '1')]
side	[('0', '3'), ('1', '2'), ('3', '22'), ('4', '6')]
sides	[('0', '1'), ('3', '2')]
sideways	[('4', '2')]
sigh	[('1', '1'), ('2', '3'), ('3', '4'), ('4', '4')]
sighed	[('3', '5'), ('4', '4')]
sighs	[('3', '1'), ('4', '4')]
sight	[('0', '2'), ('2', '1'), ('3', '5'), ('4', '4')]
sights	[('3', '1')]
sign	[('0', '31'), ('2', '1'), ('4', '1')]
signal	[('3', '3')]
signed	[('3', '1')]
signs	[('0', '13'), ('2', '1'), ('3', '1'), ('4', '2')]
silence	[('0', '11'), ('1', '2'), ('2', '4'), ('3', '12'), ('4', '12')]
silent	[('0', '2'), ('1', '2'), ('3', '6'), ('4', '2')]
silken	[('4', '2')]
silly	[('1', '2')]
silver	[('2', '1'), ('3', '1'), ('4', '1')]
silvered	[('3', '1')]
similar	[('0', '51'), ('1', '2'), ('3', '3')]
similarly	[('0', '39'), ('1', '1'), ('3', '4')]
simper	[('0', '5'), ('4', '2')]
simpers	[('4', '1')]
simple	[('0', '4'), ('3', '19'), ('4', '5')]
simpler	[('0', '1')]
simplest	[('0', '4'), ('1', '2'), ('3', '2')]
simplicity	[('0', '2'), ('3', '1')]
simply	[('0', '6'), ('1', '5'), ('2', '3'), ('3', '6'), ('4', '5')]
simultaneous	[('3', '1')]
simultaneously	[('0', '1')]
sin	[('4', '1')]
since	[('0', '17'), ('1', '15'), ('2', '2'), ('3', '12'), ('4', '5')]
sincere	[('3', '1')]
sincerely	[('3', '1')]
sine	[('3', '1')]
sing	[('0', '10'), ('1', '6'), ('3', '1'), ('4', '3')]
singing	[('0', '4'), ('4', '2')]
single	[('0', '11'), ('1', '5'), ('3', '6'), ('4', '4')]
sings	[('0', '1'), ('4', '1')]
singular	[('0', '3'), ('3', '1'), ('4', '1')]
singularly	[('0', '1')]
sink	[('4', '1')]
sinking	[('3', '1')]
sinks	[('4', '1')]
sip	[('4', '1')]
sir	[('0', '4'), ('1', '2'), ('3', '9'), ('4', '9')]
sire	[('4', '2')]
sister	[('3', '17'), ('4', '5')]
sisters	[('0', '2'), ('3', '7'), ('4', '3')]
sit	[('0', '7'), ('1', '3'), ('2', '2'), ('4', '5')]
site	[('0', '4'), ('1', '4'), ('2', '4'), ('3', '4'), ('4', '4')]
sits	[('0', '1'), ('1', '1'), ('4', '2')]
sitting	[('0', '6'), ('1', '4'), ('4', '4')]
six	[('0', '14'), ('1', '3'), ('3', '13'), ('4', '4')]
sixteen	[('0', '2'), ('3', '2'), ('4', '1')]
sixth	[('0', '2'), ('2', '1'), ('3', '1'), ('4', '1')]
sixty	[('0', '2'), ('3', '5'), ('4', '2')]
size	[('0', '2'), ('3', '2'), ('4', '3')]
skates	[('1', '3')]
skeletons	[('1', '3')]
skies	[('2', '1'), ('4', '1')]
skill	[('1', '1'), ('2', '1'), ('3', '1'), ('4', '3')]
skin	[('4', '1')]
skip	[('2', '3'), ('4', '3')]
skipped	[('2', '1'), ('4', '1')]
skipping	[('0', '6')]
skirting	[('3', '1'), ('4', '1')]
skirts	[('4', '1')]
skull	[('4', '1')]
sky	[('1', '1'), ('2', '1'), ('4', '4')]
sl1	[('0', '1')]
sl4	[('0', '5')]
sl5	[('0', '3')]
sl6	[('0', '3')]
sl7	[('0', '3')]
sl8	[('0', '1')]
sl9	[('0', '1')]
slain	[('4', '1')]
slang	[('3', '1'), ('4', '1')]
slate	[('2', '1'), ('4', '1')]
slaughter	[('3', '1')]
slaughtered	[('4', '1')]
slave	[('3', '2'), ('4', '1')]
slaves	[('3', '1')]
slavey	[('4', '1')]
sleek	[('4', '1')]
sleep	[('1', '2'), ('4', '3')]
sleepest	[('4', '1')]
sleeping	[('4', '1')]
sleepless	[('3', '1'), ('4', '1')]
slender	[('4', '1')]
slept	[('4', '2')]
slice	[('4', '1')]
slid	[('4', '1')]
slide	[('4', '1')]
sliding	[('4', '1')]
slight	[('3', '1'), ('4', '2')]
slightest	[('0', '1'), ('1', '1'), ('2', '3'), ('4', '4')]
slightly	[('3', '1')]
slim	[('0', '1'), ('4', '2')]
slime	[('4', '1')]
slimy	[('3', '1')]
slip	[('3', '1'), ('4', '1')]
slippers	[('4', '2')]
slithy	[('2', '2'), ('4', '2')]
slow	[('3', '1'), ('4', '1')]
slowly	[('3', '2'), ('4', '2')]
slowness	[('2', '1'), ('4', '1')]
sma	[('4', '1')]
small	[('0', '7'), ('1', '8'), ('2', '3'), ('3', '10'), ('4', '7')]
smaller	[('0', '17'), ('1', '26'), ('3', '3')]
smallest	[('3', '1')]
smarting	[('4', '1')]
smile	[('1', '2'), ('3', '3'), ('4', '6')]
smiled	[('3', '3'), ('4', '7')]
smiles	[('2', '6'), ('3', '1'), ('4', '7')]
smiling	[('3', '2')]
smirked	[('4', '1')]
smith	[('0', '2'), ('1', '2'), ('3', '3')]
smoke	[('0', '4'), ('3', '2'), ('4', '1')]
smokes	[('4', '1')]
smoking	[('4', '2')]
smoother	[('0', '1')]
smoothly	[('1', '1')]
smothered	[('3', '1')]
snack	[('4', '1')]
snaky	[('4', '1')]
snapping	[('2', '1'), ('4', '1')]
snark	[('0', '2'), ('2', '39'), ('3', '2'), ('4', '37')]
snarked	[('2', '1'), ('4', '1')]
snarks	[('2', '3'), ('4', '3')]
sneered	[('4', '1')]
sneeze	[('4', '1')]
snore	[('4', '1')]
snores	[('4', '1')]
snowdrop	[('3', '1')]
snowy	[('3', '1')]
snub	[('4', '1')]
snubbed	[('4', '1')]
snuff	[('4', '1')]
snug	[('3', '1'), ('4', '2')]
so	[('0', '111'), ('1', '62'), ('2', '30'), ('3', '121'), ('4', '107')]
soap	[('0', '3'), ('2', '6'), ('4', '6')]
soar	[('4', '1')]
sob	[('2', '1'), ('4', '2')]
sobbed	[('3', '1'), ('4', '1')]
sober	[('3', '1'), ('4', '1')]
sobs	[('4', '1')]
socialist	[('3', '1')]
society	[('0', '5'), ('1', '1'), ('2', '1'), ('4', '1')]
soddayne	[('4', '1')]
soe	[('4', '1')]
sofa	[('3', '1')]
soft	[('0', '5'), ('1', '4'), ('2', '1'), ('4', '2')]
softly	[('2', '3'), ('3', '2'), ('4', '3')]
soi	[('0', '1')]
solace	[('4', '1')]
sold	[('0', '16'), ('1', '1'), ('3', '1'), ('4', '1')]
soldier	[('0', '2'), ('3', '1')]
soldiers	[('0', '26'), ('1', '8'), ('3', '1')]
solemn	[('3', '1'), ('4', '2')]
solemnity	[('2', '1'), ('3', '1'), ('4', '1')]
solemnly	[('2', '1'), ('4', '1')]
solicit	[('0', '2'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '2')]
solicitation	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
solicitor	[('0', '3')]
solid	[('0', '3'), ('3', '13'), ('4', '1')]
soliloquised	[('3', '1')]
solitary	[('1', '1'), ('3', '2')]
solitude	[('4', '1')]
soluble	[('3', '1')]
solution	[('0', '18'), ('3', '27')]
solutions	[('0', '24'), ('3', '11')]
solve	[('0', '7'), ('3', '4')]
solved	[('0', '8'), ('1', '1'), ('3', '6')]
solves	[('3', '2')]
solving	[('0', '4'), ('3', '2')]
solvitur	[('3', '1')]
sombre	[('3', '1')]
some	[('0', '754'), ('1', '269'), ('2', '12'), ('3', '30'), ('4', '36')]
somebody	[('0', '3'), ('1', '1'), ('3', '1')]
somehow	[('0', '3'), ('2', '1'), ('4', '3')]
somersault	[('0', '4')]
something	[('0', '3'), ('1', '4'), ('3', '8'), ('4', '10')]
sometimes	[('0', '10'), ('1', '5'), ('2', '2'), ('3', '5'), ('4', '3')]
somewhat	[('3', '2'), ('4', '1')]
somewhere	[('0', '2'), ('1', '2'), ('3', '1')]
son	[('0', '10'), ('3', '12'), ('4', '5')]
sonata	[('0', '3')]
sone	[('3', '2')]
song	[('0', '6'), ('1', '1'), ('2', '2'), ('3', '2'), ('4', '4')]
songs	[('0', '7'), ('1', '1')]
sons	[('0', '13'), ('3', '12'), ('4', '2')]
soon	[('0', '1'), ('3', '6'), ('4', '9')]
sooner	[('3', '2')]
soot	[('3', '1')]
soothed	[('4', '3')]
soothingly	[('3', '1')]
sorites	[('0', '38')]
soriteses	[('0', '13')]
sorrow	[('3', '1'), ('4', '3')]
sorrowful	[('2', '1'), ('4', '1')]
sorry	[('3', '3')]
sort	[('0', '2'), ('1', '2'), ('3', '5'), ('4', '7')]
sought	[('2', '8'), ('4', '12')]
soul	[('2', '1'), ('4', '3')]
souls	[('3', '1'), ('4', '3')]
sound	[('2', '5'), ('4', '11')]
sounded	[('2', '1'), ('4', '1')]
soundest	[('4', '1')]
soundless	[('4', '1')]
soundness	[('0', '1')]
sounds	[('0', '1'), ('1', '1'), ('3', '2'), ('4', '3')]
soup	[('0', '4'), ('4', '2')]
sour	[('4', '2')]
source	[('1', '1'), ('3', '1'), ('4', '1')]
south	[('0', '41'), ('3', '1')]
souvenaunce	[('4', '2')]
sovereign	[('0', '1')]
sovereigns	[('3', '3')]
space	[('0', '5'), ('3', '8'), ('4', '2')]
spacious	[('4', '1')]
spade	[('2', '1'), ('4', '2')]
spades	[('4', '2')]
spake	[('4', '9')]
spangled	[('3', '1')]
spare	[('0', '1'), ('4', '1')]
sparely	[('4', '1')]
spark	[('4', '1')]
sparrows	[('3', '1')]
spasm	[('2', '1'), ('4', '2')]
spasmodic	[('4', '1')]
speak	[('0', '1'), ('1', '2'), ('2', '10'), ('3', '6'), ('4', '14')]
speaker	[('0', '3'), ('2', '1'), ('3', '1'), ('4', '1')]
speakers	[('3', '1')]
speaking	[('0', '1'), ('1', '2')]
speaks	[('2', '1'), ('4', '1')]
spear	[('3', '1')]
special	[('0', '6'), ('1', '1'), ('2', '1'), ('3', '5'), ('4', '3')]
specially	[('3', '2')]
species	[('0', '21')]
specieses	[('0', '8')]
specific	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
specified	[('0', '4'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '2')]
specimen	[('0', '6'), ('4', '1')]
specimens	[('1', '2')]
spectacle	[('3', '1')]
spectral	[('3', '1')]
spectre	[('4', '7')]
spectres	[('4', '3')]
speculation	[('3', '1')]
speculations	[('0', '5')]
sped	[('3', '1')]
speech	[('1', '1'), ('2', '3'), ('3', '7'), ('4', '8')]
speeches	[('0', '1')]
speed	[('3', '2')]
speedy	[('3', '1')]
spell	[('2', '1'), ('4', '1')]
spelling	[('3', '1')]
spend	[('1', '1'), ('3', '1'), ('4', '1')]
spends	[('4', '1')]
spent	[('2', '2'), ('3', '3'), ('4', '6')]
spes	[('3', '2')]
spider	[('4', '1')]
spiders	[('0', '2'), ('1', '1')]
spin	[('0', '2'), ('1', '2')]
spinner	[('3', '4')]
spirally	[('3', '1')]
spirit	[('1', '1'), ('4', '1')]
spirits	[('2', '2'), ('4', '2')]
spite	[('0', '1'), ('2', '2'), ('4', '2')]
splendid	[('1', '1'), ('4', '2')]
splendidly	[('3', '1')]
split	[('3', '1')]
spoil	[('0', '1'), ('4', '3')]
spoke	[('2', '1'), ('3', '5'), ('4', '3')]
spoken	[('0', '1'), ('1', '1'), ('2', '2'), ('3', '1'), ('4', '2')]
spokesman	[('3', '1')]
spoonful	[('4', '1')]
sport	[('1', '1')]
sportive	[('4', '2')]
spot	[('2', '1'), ('3', '1'), ('4', '3')]
sprat	[('0', '1')]
spread	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '2')]
spree	[('4', '1')]
spright	[('4', '1')]
spring	[('3', '4')]
sprite	[('4', '5')]
sprites	[('4', '1')]
spy	[('4', '1')]
sqrt	[('3', '18')]
squall	[('4', '1')]
squander	[('4', '1')]
square	[('0', '13'), ('1', '20'), ('3', '26')]
squares	[('0', '1'), ('4', '1')]
squeak	[('4', '3')]
squeaking	[('4', '1')]
squeaks	[('2', '1'), ('4', '1')]
squeals	[('3', '1')]
squeeze	[('4', '2')]
squeezing	[('1', '1')]
squint	[('4', '1')]
squinting	[('4', '1')]
st	[('3', '7'), ('4', '1')]
staff	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
staggered	[('3', '1')]
staid	[('3', '1')]
stained	[('4', '1')]
stair	[('4', '1')]
staircase	[('3', '1')]
stamps	[('0', '2')]
stand	[('0', '2'), ('1', '4'), ('2', '1'), ('3', '2'), ('4', '6')]
standard	[('3', '1')]
standeth	[('4', '1')]
standing	[('3', '2'), ('4', '2')]
stands	[('0', '2'), ('2', '1'), ('4', '2')]
stanza	[('3', '2'), ('4', '3')]
